6,无,檀香花园  | 2室2厅 | 67.2平米 | 东南 | 其他 | 有电梯,高楼层(共26层)2011年建塔楼  -  国宾,距离2号线茶店子客运站站439米,无,檀香花园套二，房子有装修，看房提前预约,120万,单价17858元/平米
7,随时看房,首创爱这城四期  | 4室2厅 | 151.79平米 | 南 北 | 简装 | 有电梯,低楼层(共7层)2009年建板塔结合  -  建设路,无,无,首创爱这城，后海套四，带60平米花园！,390万,单价25694元/平米
8,无,万科魅力之城三期  | 3室2厅 | 118.83平米 | 南 | 其他,中楼层(共9层)2008年建板塔结合  -  成渝立交,距离2号线成渝立交站717米,房本满五年,万科三期住家三房双卫 朝南 客厅带阳台 凯德旁,260万,单价21880元/平米
9,无,和贵时代巢  | 3室1厅 | 86平米 | 南 | 精装 | 有电梯,中楼层(共19层)2006年建板楼  -  神仙树,距离7号线神仙树站1048米,房本满五年,户型方正，浪费空间少，采光好，安静,190万,单价22094元/平米
10,无,慕和南道  | 2室1厅 | 70.43平米 | 北 | 精装 | 有电梯,中楼层(共26层)2010年建板塔结合  -  华阳,无,房本满五年,天府新区居家套二，小区配套成熟,155万,单价22008元/平米
11,随时看房,中铁西城东苑  | 2室2厅 | 85.99平米 | 东 | 其他 | 有电梯,中楼层(共18层)2012年建塔楼  -  外光华,距离4号线中坝站379米,无,中铁西城东苑 客厅带阳台  朝东采光好,225万,单价26166元/平米
12,无,玉林人家  | 2室1厅 | 81.5平米 | 东 | 其他 | 无电梯,中楼层(共7层)1997年建板楼  -  玉林,距离1号线倪家桥站1182米,房本满五年,此房为玉林低楼层，有装修，安静不临街的房子,130万,单价15951元/平米
13,无,十里彩云间  | 2室2厅 | 74.28平米 | 东南 | 简装 | 无电梯,低楼层(共7层)2007年建塔楼  -  万年场,距离7号线崔家店站532米,房本满五年,十里彩云间，标准套二，中间楼层，简单装修，采光充足,110万,单价14809元/平米
14,无,温哥华南苑  | 3室2厅 | 92.42平米 | 北 | 其他 | 有电梯,低楼层(共17层)2013年建板塔结合  -  航空港,无,无,温哥华南苑新上套三  拎包入住 满两年房主自荐,155万,单价16772元/平米
15,无,上东一号一期  | 2室2厅 | 71.69平米 | 南 | 其他 | 有电梯,中楼层(共18层)2008年建板塔结合  -  动物园,距离3号线动物园站634米,房本满五年,上东一号 标准套二 套二客厅带阳台,120万,单价16739元/平米
16,无,锦绣东方一期  | 3室2厅 | 92.71平米 | 西南 | 简装,高楼层(共33层)2008年建塔楼  -  万象城,无,无,锦绣东方套三 有装修 诚心出售房主自荐,185万,单价19955元/平米
17,无,凯华丽景  | 3室2厅 | 91.83平米 | 东南 南 | 其他,低楼层(共18层)2009年建板塔结合  -  四河,距离1号线四河站478米,无,天府新区  凯华丽景  套三单卫,165万,单价17968元/平米
18,无,华邑阳光里  | 3室2厅 | 79.72平米 | 东南 | 其他,高楼层(共28层)2015年建板塔结合  -  犀浦,无,无,华邑阳光里居家装修跃层套三带书房,145万,单价18189元/平米
19,无,锦桂苑  | 2室2厅 | 82平米 | 东南 | 其他 | 无电梯,中楼层(共7层)1999年建板楼  -  府南新区,距离7号线金沙博物馆站894米,房本满五年,锦桂苑中楼层标准套二，看房提前预约，位置安静不临街,118万,单价14391元/平米
20,无,中德英伦联邦A区  | 2室2厅 | 70.95平米 | 北 | 其他 | 有电梯,中楼层(共33层)2013年建板塔结合  -  中德,无,无,中德英伦联邦  装修大套二  户型方正,200万,单价28189元/平米
21,无,蓝光圣菲town城  | 3室2厅 | 106平米 | 南 | 精装,低楼层(共22层)2009年建塔楼  -  航空港,无,房本满五年,套三双阳台，带连接板，中间楼层对中庭，装修保养好,198万,单价18680元/平米
22,无,翰林上岛  | 2室2厅 | 65.07平米 | 东 | 其他,低楼层(共16层)2008年建板楼  -  航空港,无,房本满五年,翰林上岛套二，居家装修，卧室带阳台，,103万,单价15830元/平米
23,无,花样年花样城  | 2室2厅 | 79.85平米 | 南 | 精装,中楼层(共34层)2015年建板楼  -  温江大学城,无,无,花样城，带装修，赠送家具家电。,88万,单价11021元/平米
24,无,和贵时代巢  | 3室2厅 | 87.22平米 | 南 | 其他,低楼层(共19层)2006年建板楼  -  神仙树,距离7号线神仙树站1048米,无,和贵时代巢 3室2厅 180万房主自荐,180万,单价20638元/平米
25,无,翠晨记  | 2室2厅 | 93.03平米 | 东北 | 其他,低楼层(共21层)板塔结合  -  龙泉驿城区,无,无,翠晨记 套二 精装修 客厅带有阳台,112万,单价12040元/平米
26,无,万科金域西岭  | 2室2厅 | 90.68平米 | 东北 | 其他,中楼层(共35层)2012年建板楼  -  国宾,距离2号线茶店子客运站站356米,房本满五年,万科金域西岭 装修套二 卧室阳台 对中庭安静,178万,单价19630元/平米
27,无,美洲花园棕榈湾  | 2室1厅 | 84.08平米 | 东南 | 其他,中楼层(共23层)2016年建板塔结合  -  新北,无,无,美洲花园电梯套二  有装修   带家具家电,150万,单价17841元/平米
28,无,正成名城左岸  | 3室2厅 | 90.98平米 | 东南 | 其他,高楼层(共27层)2008年建塔楼  -  红光,无,房本满五年,正成名城左岸，户型方正，通透采光，不临街，中间楼层,108万,单价11871元/平米
29,随时看房,吉祥苑  | 3室2厅 | 115.68平米 | 南 | 简装,中楼层(共9层)2003年建板楼  -  府南新区,距离2号线蜀汉路东站881米,房本满五年,吉祥苑电梯套三 不临街 有装修,196万,单价16944元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,远大都市风景二期  | 2室2厅 | 98.66平米 | 东 | 其他 | 有电梯,高楼层(共11层)2005年建板楼  -  远大,距离1号线华府大道站868米,房本满五年,远大都市风景二期  简单装修  套二,238万,单价24124元/平米
1,随时看房,格凌兰  | 3室2厅 | 82.3平米 | 西南 | 其他 | 有电梯,高楼层(共26层)2016年建塔楼  -  温江新城,距离4号线南熏大道站693米,无,格 凌 兰 顶 楼 跃 层 清 水买一层送两层,150万,单价18227元/平米
2,随时看房,南阳盛世  | 3室2厅 | 122.12平米 | 东南 | 其他,低楼层(共27层)2011年建板塔结合  -  南湖,无,房本满五年,天府新区南阳盛世清水三室两厅双卫,183万,单价14986元/平米
3,随时看房,上河新城  | 2室2厅 | 138.05平米 | 东 | 简装 | 有电梯,中楼层(共8层)2005年建塔楼  -  草市街,距离1号线文殊院站655米,无,套二 青羊区 文殊院 138平米,200万,单价14488元/平米
4,随时看房,中冶田园世界  | 3室1厅 | 86.78平米 | 西南 | 其他 | 有电梯,高楼层(共30层)2013年建板塔结合  -  郫县城区,无,无,中冶田园世界装修套三，标准户型，中间楼层,100万,单价11524元/平米
5,随时看房,四川省电子产品监督检验所宿舍  | 3室1厅 | 76.38平米 | 东南 | 其他,低楼层(共6层)板楼  -  龙泉驿城区,距离2号线龙泉驿站120米,房本满五年,四川省电子产品监督检验所宿舍  套三单卫,76万,单价9951元/平米
6,随时看房,锦西民园  | 2室2厅 | 75.04平米 | 西南 | 其他 | 无电梯,高楼层(共6层)2003年建板楼  -  西南交大,无,房本满五年,小区配套设施不错，小区环境较好,142万,单价18924元/平米
7,随时看房,龙湖世纪峰景  | 3室2厅 | 128.54平米 | 西 | 毛坯 | 有电梯,高楼层(共49层)2017年建板楼  -  新会展,无,无,龙湖世纪套三双卫高楼层清水满二售,360万,单价28007元/平米
8,随时看房,雅居乐花园  | 3室2厅 | 121.29平米 | 东北 | 其他 | 有电梯,低楼层(共30层)2010年建板楼  -  雅居乐,无,无,雅居乐花园一期      装修套三,178万,单价14676元/平米
9,随时看房,南苑小区B区  | 4室2厅 | 203平米 | 南 北 | 简装 | 有电梯,低楼层(共16层)2008年建板楼  -  金融城,距离1号线孵化园站755米,房本满五年,南苑小区B区 套四 三卫  低楼层 有车位房主自荐,650万,单价32020元/平米
10,随时看房,丽景华庭二期  | 2室1厅 | 88.95平米 | 西 | 简装 | 有电梯,高楼层(共16层)2006年建板楼  -  外双楠,距离7号线龙爪堰站174米,房本满五年,丽景华庭二期  套二单卫 客厅带阳台 有装修 不临街,185万,单价20799元/平米
11,随时看房,置信学府杏林一期  | 3室2厅 | 122.64平米 | 东南 南 | 毛坯 | 有电梯,中楼层(共18层)板楼  -  芙蓉古城,无,无,置信学府杏林套三双卫 朝南 清水,132万,单价10764元/平米
12,随时看房,翠拥天地   | 联排别墅 | 2室2厅 | 89.28平米 | 南 | 其他,5层2005年建暂无数据  -  华阳,无,房本满五年,天府新区 翠拥天地 小区绿化好 装修套二,145万,单价16242元/平米
13,随时看房,中华家园西区  | 4室2厅 | 149.8平米 | 东 | 其他 | 无电梯,低楼层(共6层)2004年建板楼  -  西南财大,距离7号线东坡路站396米,房本满五年,中华家园西区2跃3，居家装修，带平台,338万,单价22564元/平米
14,随时看房,白鸽岛尚  | 3室2厅 | 115.84平米 | 西南 | 其他 | 有电梯,中楼层(共19层)2008年建板塔结合  -  高家庄,无,房本满五年,清水三房双卫 客厅阳台 位置安静,177万,单价15280元/平米
15,随时看房,恒大名都  | 2室2厅 | 75.48平米 | 东 | 其他 | 有电梯,高楼层(共31层)2012年建板楼  -  海洋公园,无,无,"恒大名都装修套二,朝东,户型方正,客厅带阳台",150万,单价19873元/平米
16,随时看房,恒大城一期  | 3室2厅 | 135平米 | 东南 | 其他 | 有电梯,中楼层(共33层)2010年建板塔结合  -  温江新城,无,无,恒大城 套三双卫 带书房  欢迎随时看房,180万,单价13334元/平米
17,随时看房,都城雅颂居  | 4室2厅 | 185.08平米 | 南 | 精装 | 有电梯,低楼层(共26层)2012年建板塔结合  -  大源,无,无,港式住宅 装修带花园 带地下室 安静朝南,450万,单价24314元/平米
18,随时看房,南城都汇汇尚园  | 2室2厅 | 88.28平米 | 南 | 其他 | 有电梯,低楼层(共22层)2014年建塔楼  -  市一医院,距离1号线高新站826米,无,南城都汇四期清水套二   对小区看水景,229万,单价25941元/平米
19,随时看房,航空花园  | 4室2厅 | 165.05平米 | 东南 | 精装,中楼层(共25层)2003年建板楼  -  航空路,距离1号线桐梓林站585米,无,航空花园套四有装修 带阳台不满两年,338万,单价20479元/平米
20,随时看房,东山国际新城H区一期  | 5室2厅 | 136.88平米 | 南 | 毛坯,低楼层(共18层)2015年建板塔结合  -  东山,无,无,清水套四带书房，有24平花园，产权清晰看房方便。,165万,单价12055元/平米
21,无,远大林语城   | 联排别墅 | 4室2厅 | 250平米 | 南 | 精装,3层暂无数据  -  蛟龙港,无,无,远大端头别墅带装修、三面采光、带地暖，双车位,450万,单价18000元/平米
22,无,世纪金沙  | 3室2厅 | 126.01平米 | 东 | 其他 | 有电梯,低楼层(共11层)2009年建板塔结合  -  金沙,距离4号线清江西路站783米,无,世纪金沙有装修套三，客厅带阳台，不临街,305万,单价24205元/平米
23,无,兴元花园二期  | 4室2厅 | 157.84平米 | 西北 | 其他,低楼层(共8层)2002年建塔楼  -  抚琴小区,无,房本满五年,兴元花园电梯套四，复试结构不临街，简单装修,230万,单价14572元/平米
24,无,中海城南一号一期  | 5室2厅 | 239.88平米 | 南 北 | 精装 | 有电梯,中楼层(共23层)2012年建板塔结合  -  金融城,距离1号线金融城站705米,无,城南一号装修房，位置安静，南北通透，看小区中庭绿化,970万,单价40437元/平米
25,无,银杏森林  | 3室2厅 | 111.28平米 | 东南 | 其他 | 无电梯,高楼层(共6层)2006年建板楼  -  琉璃场,无,房本满五年,顶跃套三双卫带花园  带储物间 可做套四 前后对中庭！,180万,单价16176元/平米
26,无,康桥品上  | 4室2厅 | 127.37平米 | 北 | 其他 | 有电梯,高楼层(共17层)2009年建板楼  -  航空港,无,房本满五年,康桥品电梯顶跃 提前预约方便看房,182万,单价14290元/平米
27,无,东洪广厦  | 2室2厅 | 76.04平米 | 东北 | 精装,中楼层(共32层)2013年建板楼  -  三圣乡,距离2号线洪河站877米,无,东洪广厦，精装套二，前后对中庭，可拎包入住。新上,141万,单价18543元/平米
28,无,红枫岭三期  | 3室2厅 | 110.33平米 | 东南 北 | 精装,高楼层(共33层)2009年建板塔结合  -  东郊记忆,无,房本满五年,红枫岭三期，110.33平三居室，户型方正，235万！新上,235万,单价21300元/平米
29,无,华宇楠苑  | 3室2厅 | 80.49平米 | 西 | 精装,高楼层(共11层)2012年建板塔结合  -  新双楠,无,无,华宇楠苑三房出售，没有增值税。新上,184万,单价22860元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,格凌兰  | 3室2厅 | 82.3平米 | 西南 | 其他 | 有电梯,高楼层(共26层)2016年建塔楼  -  温江新城,距离4号线南熏大道站693米,无,格 凌 兰 顶 楼 跃 层 清 水买一层送两层,150万,单价18227元/平米
1,随时看房,派克公馆  | 2室1厅 | 86.4平米 | 东南 | 其他 | 有电梯,低楼层(共18层)2011年建板塔结合  -  成外,距离2号线金周路站954米,房本满五年,套二带家具家电 对中庭 客厅带阳台,133万,单价15394元/平米
2,随时看房,师大现代花园  | 3室2厅 | 121.84平米 | 西 | 其他 | 有电梯,低楼层(共32层)2013年建板楼  -  大面,无,无,师大装修三居室 带部分家具家电,175万,单价14364元/平米
3,随时看房,万科五龙山九墅  | 2室1厅 | 95.44平米 | 西南 | 其他,低楼层(共21层)2013年建板塔结合  -  毗河,无,无,万科五龙山九墅套二户型（带车位）,140万,单价14669元/平米
4,随时看房,卓锦城一期  | 3室2厅 | 126.3平米 | 西南 | 其他,低楼层(共12层)2006年建板塔结合  -  卓锦城,无,房本满五年,卓锦城一期，装修套三双卫，客厅带阳台,245万,单价19399元/平米
5,随时看房,世纪光华  | 2室2厅 | 85.4平米 | 东南 | 其他 | 有电梯,低楼层(共18层)2007年建板塔结合  -  花都大道,无,房本满五年,世纪光华装修套二电梯带家具家电,93万,单价10890元/平米
6,随时看房,华润二十四城二期  | 3室2厅 | 84.59平米 | 南 | 简装 | 有电梯,低楼层(共29层)2010年建塔楼  -  万象城,距离4号线万年场站站143米,房本满五年,华润二十四城二期，跃层实得120平，有装修,248万,单价29318元/平米
7,随时看房,香年广场  | 1室1厅 | 50.62平米 | 东 | 精装 | 有电梯,中楼层(共35层)2012年建板塔结合  -  新会展,距离1号线天府三街站286米,无,城南地铁口精装修可拎包住公寓朝东落地窗,90万,单价17780元/平米
8,随时看房,浅水半岛一期  | 3室2厅 | 113.24平米 | 东南 | 其他 | 有电梯,中楼层(共27层)2008年建板塔结合  -  八里小区,无,房本满五年,浅水半岛 套三双卫 不临街 带入户花园,248万,单价21901元/平米
9,随时看房,佳兆业丽晶港  | 3室2厅 | 119.03平米 | 西南 | 其他 | 有电梯,低楼层(共33层)2012年建板楼  -  珠江新城,距离4号线涌泉站302米,房本满五年,佳兆业丽晶港 ，套三双卫，清水房，主卧带书房,198万,单价16635元/平米
10,随时看房,百卉路5号  | 2室1厅 | 60.52平米 | 东 | 其他,低楼层(共4层)1999年建板楼  -  浣花溪,无,房本满五年,百卉路5号 2室1厅1厨1卫 朝南，卫生间有窗户,149万,单价24620元/平米
